Product,Demand_Forecast,Current_Inventory,Supply_Readiness,Lead_Time_Days,Confirmed_Orders,Year,Month,Week,Revenue_Status,Date
Motorcycle Engine,1979,1807,1,9,1955,1980,1,3,0,1/20/1980
Motorcycle Engine,562,2256,1,8,2418,1980,1,2,0,1/13/1980
Bus Engine,2852,1725,1,3,1237,1980,1,1,1,1/6/1980
Truck Engine,2077,2098,1,11,2290,1979,12,52,1,12/30/1979
Truck Engine,1644,2004,0,11,1879,1979,12,51,0,12/23/1979
Truck Engine,2314,3925,0,3,823,1979,12,50,1,12/16/1979
Bus Engine,2309,4682,0,8,1219,1979,12,49,0,12/9/1979
Truck Engine,902,4471,1,9,1399,1979,12,48,1,12/2/1979
Truck Engine,1445,1086,1,4,2154,1979,11,47,1,11/25/1979
Truck Engine,1031,1742,1,12,1780,1979,11,46,0,11/18/1979
Motorcycle Engine,2949,4373,1,10,768,1979,11,45,0,11/11/1979
Bus Engine,2278,4822,0,10,1451,1979,11,44,1,11/4/1979
Motorcycle Engine,1925,4367,0,8,1759,1979,10,43,0,10/28/1979
Motorcycle Engine,2173,2760,1,11,912,1979,10,42,0,10/21/1979
Bus Engine,2054,2996,0,5,1501,1979,10,41,0,10/14/1979
Motorcycle Engine,939,1225,1,4,1875,1979,10,40,1,10/7/1979
Truck Engine,1343,3843,1,4,2268,1979,9,39,0,9/30/1979
Truck Engine,863,3783,1,8,2253,1979,9,38,0,9/23/1979
Truck Engine,1656,4290,1,9,1568,1979,9,37,1,9/16/1979
Truck Engine,1367,4305,0,8,1009,1979,9,36,1,9/9/1979
Bus Engine,2154,3455,0,13,1474,1979,9,35,1,9/2/1979
Motorcycle Engine,2236,2195,1,5,2263,1979,8,34,1,8/26/1979
Motorcycle Engine,1749,1331,1,7,2041,1979,8,33,0,8/19/1979
Truck Engine,2765,1428,0,10,1693,1979,8,32,0,8/12/1979
Truck Engine,1419,2580,0,8,1507,1979,8,31,1,8/5/1979
Motorcycle Engine,2302,1772,1,4,1770,1979,7,30,1,7/29/1979
Bus Engine,2686,2222,1,9,617,1979,7,29,0,7/22/1979
Motorcycle Engine,889,4978,1,10,1342,1979,7,28,0,7/15/1979
Truck Engine,1830,1610,1,6,692,1979,7,27,1,7/8/1979
Truck Engine,2309,2855,1,14,2232,1979,7,26,0,7/1/1979
Bus Engine,2089,3576,0,3,1499,1979,6,25,0,6/24/1979
Motorcycle Engine,1716,3675,0,4,1442,1979,6,24,1,6/17/1979
Bus Engine,2053,3127,1,6,747,1979,6,23,1,6/10/1979
Bus Engine,892,3049,1,9,527,1979,6,22,1,6/3/1979
Truck Engine,1207,2303,1,4,1725,1979,5,21,1,5/27/1979
Motorcycle Engine,2242,1922,1,8,1276,1979,5,20,0,5/20/1979
Truck Engine,1367,3996,0,4,1447,1979,5,19,1,5/13/1979
Motorcycle Engine,1563,1468,0,14,781,1979,5,18,0,5/6/1979
Truck Engine,582,2967,1,9,2441,1979,4,17,0,4/29/1979
Truck Engine,1802,2474,0,4,1674,1979,4,16,0,4/22/1979
Motorcycle Engine,1805,4394,1,5,1272,1979,4,15,1,4/15/1979
Motorcycle Engine,1177,2948,1,11,1570,1979,4,14,0,4/8/1979
Truck Engine,2863,2186,0,6,2398,1979,4,13,1,4/1/1979
Motorcycle Engine,707,3542,1,7,971,1979,3,12,1,3/25/1979
Truck Engine,1488,3363,0,11,774,1979,3,11,1,3/18/1979
Motorcycle Engine,2479,2657,1,9,1643,1979,3,10,0,3/11/1979
Truck Engine,520,3042,1,10,946,1979,3,9,1,3/4/1979
Truck Engine,979,2187,1,13,1921,1979,2,8,1,2/25/1979
Truck Engine,1520,3358,1,5,984,1979,2,7,0,2/18/1979
Bus Engine,713,4937,0,13,2052,1979,2,6,1,2/11/1979
Motorcycle Engine,1002,4220,1,13,2480,1979,2,5,0,2/4/1979
Truck Engine,932,2701,0,6,2489,1979,1,4,0,1/28/1979
Bus Engine,1833,4470,0,9,2485,1979,1,3,1,1/21/1979
Truck Engine,2609,3741,1,6,1746,1979,1,2,1,1/14/1979
Bus Engine,2057,3139,0,4,1162,1979,1,1,1,1/7/1979
Truck Engine,1735,3785,1,12,962,1978,12,52,1,12/31/1978
Truck Engine,2038,1780,0,8,1298,1978,12,51,0,12/24/1978
Bus Engine,2371,3801,0,11,1628,1978,12,50,1,12/17/1978
Bus Engine,2380,4382,1,4,710,1978,12,49,1,12/10/1978
Motorcycle Engine,1402,4620,1,3,1953,1978,12,48,0,12/3/1978
Motorcycle Engine,1610,3421,0,10,1661,1978,11,47,1,11/26/1978
Bus Engine,1571,3501,1,3,977,1978,11,46,1,11/19/1978
Motorcycle Engine,2010,1169,1,3,1655,1978,11,45,1,11/12/1978
Bus Engine,2171,3442,0,5,711,1978,11,44,1,11/5/1978
Motorcycle Engine,996,4711,0,7,551,1978,10,43,1,10/29/1978
Truck Engine,1108,1738,1,14,582,1978,10,42,0,10/22/1978
Motorcycle Engine,1451,3541,0,11,1160,1978,10,41,1,10/15/1978
Truck Engine,797,1927,1,13,1820,1978,10,40,0,10/8/1978
Truck Engine,1675,2176,1,12,2018,1978,10,39,0,10/1/1978
Motorcycle Engine,2522,2494,0,4,1550,1978,9,38,0,9/24/1978
Bus Engine,675,2992,1,14,2269,1978,9,37,0,9/17/1978
Truck Engine,2090,4775,0,14,837,1978,9,36,1,9/10/1978
Truck Engine,1034,2069,1,3,2207,1978,9,35,1,9/3/1978
Motorcycle Engine,1647,1947,1,3,755,1978,8,34,0,8/27/1978
Bus Engine,2363,1031,1,10,1532,1978,8,33,1,8/20/1978
Bus Engine,2264,2900,0,12,1599,1978,8,32,1,8/13/1978
Motorcycle Engine,2617,2658,0,12,1165,1978,8,31,0,8/6/1978
Bus Engine,2692,2875,1,12,1077,1978,7,30,1,7/30/1978
Motorcycle Engine,2997,2057,0,4,2218,1978,7,29,0,7/23/1978
Motorcycle Engine,692,3743,0,11,680,1978,7,28,0,7/16/1978
Motorcycle Engine,661,2700,1,11,1346,1978,7,27,1,7/9/1978
Truck Engine,2474,3178,0,4,704,1978,7,26,1,7/2/1978
Truck Engine,749,3817,0,5,2026,1978,6,25,1,6/25/1978
Truck Engine,2881,4368,0,4,607,1978,6,24,0,6/18/1978
Motorcycle Engine,1353,3491,1,8,2345,1978,6,23,0,6/11/1978
Truck Engine,2314,3919,1,9,2427,1978,6,22,1,6/4/1978
Truck Engine,1598,2414,0,14,804,1978,5,21,0,5/28/1978
Truck Engine,1840,2792,1,8,2048,1978,5,20,1,5/21/1978
Motorcycle Engine,2630,2668,0,5,1614,1978,5,19,1,5/14/1978
Motorcycle Engine,672,1526,1,14,2096,1978,5,18,1,5/7/1978
Motorcycle Engine,2731,2573,0,5,1967,1978,4,17,1,4/30/1978
Truck Engine,2155,2736,1,14,1924,1978,4,16,0,4/23/1978
Bus Engine,2811,1762,0,4,1592,1978,4,15,1,4/16/1978
Truck Engine,2013,3160,1,4,690,1978,4,14,0,4/9/1978
Truck Engine,2299,2354,0,13,2212,1978,4,13,0,4/2/1978
Motorcycle Engine,2848,4479,1,14,2118,1978,3,12,0,3/26/1978
Motorcycle Engine,1123,2271,1,7,989,1978,3,11,0,3/19/1978
Truck Engine,2911,2788,1,13,2450,1978,3,10,0,3/12/1978
Truck Engine,2668,4952,0,13,1900,1978,3,9,0,3/5/1978
Bus Engine,860,2855,0,10,785,1978,2,8,1,2/26/1978
Bus Engine,2990,3213,0,8,922,1978,2,7,0,2/19/1978
Motorcycle Engine,2181,3610,1,11,1663,1978,2,6,1,2/12/1978
Bus Engine,1715,1401,0,13,1209,1978,2,5,0,2/5/1978
Bus Engine,1808,3633,1,7,891,1978,1,4,1,1/29/1978
Motorcycle Engine,2038,3449,1,12,1931,1978,1,3,1,1/22/1978
Bus Engine,1993,4567,1,6,697,1978,1,2,0,1/15/1978
Truck Engine,2467,2672,0,11,551,1978,1,1,1,1/8/1978
Bus Engine,1865,1241,1,14,1751,1978,1,52,1,1/1/1978
Motorcycle Engine,702,4539,0,12,2435,1977,12,51,0,12/25/1977
Truck Engine,2291,2606,0,13,2487,1977,12,50,0,12/18/1977
Bus Engine,1577,4864,1,7,649,1977,12,49,0,12/11/1977
Truck Engine,1669,4106,0,3,1380,1977,12,48,0,12/4/1977
Truck Engine,2310,2149,1,7,1439,1977,11,47,0,11/27/1977
Bus Engine,2041,2560,1,7,1205,1977,11,46,0,11/20/1977
Bus Engine,534,4741,0,7,2217,1977,11,45,0,11/13/1977
Motorcycle Engine,2884,3160,1,4,2465,1977,11,44,0,11/6/1977
Motorcycle Engine,1163,2297,1,8,1006,1977,10,43,1,10/30/1977
Truck Engine,2728,4454,1,7,2388,1977,10,42,0,10/23/1977
Motorcycle Engine,2921,1302,0,4,1356,1977,10,41,1,10/16/1977
Truck Engine,1050,4701,0,14,1503,1977,10,40,0,10/9/1977
Truck Engine,1633,4806,0,12,1977,1977,10,39,0,10/2/1977
Motorcycle Engine,2648,4052,1,10,1354,1977,9,38,0,9/25/1977
Motorcycle Engine,2781,2768,1,8,1585,1977,9,37,0,9/18/1977
Motorcycle Engine,2778,1766,0,13,1183,1977,9,36,1,9/11/1977
Bus Engine,874,1251,0,12,1940,1977,9,35,1,9/4/1977
Truck Engine,1627,3571,0,14,2027,1977,8,34,0,8/28/1977
Truck Engine,1972,1036,0,13,1535,1977,8,33,1,8/21/1977
Truck Engine,1995,1230,0,5,947,1977,8,32,0,8/14/1977
Motorcycle Engine,2606,1587,1,11,1967,1977,8,31,1,8/7/1977
Motorcycle Engine,2975,4473,0,13,1263,1977,7,30,0,7/31/1977
Motorcycle Engine,2866,4008,1,13,1343,1977,7,29,1,7/24/1977
Motorcycle Engine,1655,3863,1,6,2111,1977,7,28,1,7/17/1977
Motorcycle Engine,2583,1726,1,5,1032,1977,7,27,1,7/10/1977
Bus Engine,596,3634,1,9,977,1977,7,26,0,7/3/1977
Motorcycle Engine,1785,1572,0,14,1481,1977,6,25,1,6/26/1977
Truck Engine,2429,1222,1,10,2442,1977,6,24,0,6/19/1977
Motorcycle Engine,1747,2397,0,9,696,1977,6,23,1,6/12/1977
Truck Engine,2075,3837,1,3,660,1977,6,22,0,6/5/1977
Motorcycle Engine,919,4835,0,3,2366,1977,5,21,0,5/29/1977
Motorcycle Engine,2917,3578,0,7,1804,1977,5,20,0,5/22/1977
Truck Engine,2048,3125,1,10,1250,1977,5,19,1,5/15/1977
Truck Engine,2882,2644,0,12,921,1977,5,18,1,5/8/1977
Truck Engine,1192,1138,1,13,1328,1977,5,17,0,5/1/1977
Truck Engine,2169,3124,0,5,1484,1977,4,16,0,4/24/1977
Bus Engine,2562,1256,1,10,1470,1977,4,15,0,4/17/1977
Truck Engine,2034,4092,1,5,2387,1977,4,14,1,4/10/1977
Motorcycle Engine,922,2957,0,6,999,1977,4,13,1,4/3/1977
Motorcycle Engine,1649,4072,0,12,997,1977,3,12,1,3/27/1977
Bus Engine,1414,4117,1,9,1776,1977,3,11,1,3/20/1977
Truck Engine,1858,1052,1,5,2064,1977,3,10,1,3/13/1977
Motorcycle Engine,2070,1517,0,6,854,1977,3,9,0,3/6/1977
Bus Engine,2899,3794,1,10,783,1977,2,8,0,2/27/1977
Motorcycle Engine,915,3781,1,6,2471,1977,2,7,0,2/20/1977
Bus Engine,1751,3621,1,11,781,1977,2,6,0,2/13/1977
Bus Engine,656,4870,0,6,1043,1977,2,5,1,2/6/1977
Truck Engine,1739,2840,1,6,1631,1977,1,4,1,1/30/1977
Bus Engine,595,1578,1,7,1787,1977,1,3,0,1/23/1977
Motorcycle Engine,834,4656,0,3,1558,1977,1,2,1,1/16/1977
Motorcycle Engine,2168,4377,1,9,1387,1977,1,1,0,1/9/1977
Truck Engine,1458,2168,1,11,1929,1977,1,53,1,1/2/1977
Truck Engine,1755,1905,1,14,1927,1976,12,52,1,12/26/1976
Bus Engine,697,3252,1,11,1441,1976,12,51,0,12/19/1976
Truck Engine,1033,3257,0,3,2154,1976,12,50,0,12/12/1976
Motorcycle Engine,1770,1417,1,8,1634,1976,12,49,0,12/5/1976
Motorcycle Engine,1977,3271,1,5,945,1976,11,48,1,11/28/1976
Truck Engine,1142,4436,1,6,1310,1976,11,47,1,11/21/1976
Truck Engine,2114,3808,1,10,1456,1976,11,46,1,11/14/1976
Truck Engine,2101,2107,1,6,2264,1976,11,45,0,11/7/1976
Bus Engine,2839,1765,0,10,1576,1976,10,44,0,10/31/1976
Bus Engine,1201,1565,0,6,1932,1976,10,43,0,10/24/1976
Motorcycle Engine,2549,4359,1,11,2112,1976,10,42,1,10/17/1976
Bus Engine,2205,3419,1,8,1830,1976,10,41,1,10/10/1976
Bus Engine,1043,2518,0,3,2413,1976,10,40,0,10/3/1976
Bus Engine,833,2937,0,12,818,1976,9,39,0,9/26/1976
Bus Engine,973,3946,0,4,2295,1976,9,38,0,9/19/1976
Motorcycle Engine,1037,2372,1,9,2456,1976,9,37,1,9/12/1976
Truck Engine,2466,1206,1,12,916,1976,9,36,1,9/5/1976
Motorcycle Engine,970,4099,1,9,1338,1976,8,35,0,8/29/1976
Bus Engine,2971,4007,1,5,859,1976,8,34,0,8/22/1976
Truck Engine,1265,2579,1,3,1378,1976,8,33,0,8/15/1976
Truck Engine,1509,1071,1,10,1033,1976,8,32,1,8/8/1976
Truck Engine,1394,1518,0,12,1916,1976,8,31,1,8/1/1976
Motorcycle Engine,2859,4566,0,13,2470,1976,7,30,1,7/25/1976
Truck Engine,2459,3290,1,13,2357,1976,7,29,0,7/18/1976
Motorcycle Engine,2885,1363,1,12,680,1976,7,28,0,7/11/1976
Motorcycle Engine,1457,2467,1,9,1552,1976,7,27,0,7/4/1976
Bus Engine,1947,2057,0,12,540,1976,6,26,0,6/27/1976
Bus Engine,2176,2925,0,10,2275,1976,6,25,0,6/20/1976
Truck Engine,1335,2655,0,3,1662,1976,6,24,0,6/13/1976
Truck Engine,1347,1709,0,5,644,1976,6,23,0,6/6/1976
Bus Engine,2801,2628,1,4,1332,1976,5,22,0,5/30/1976
Motorcycle Engine,1823,3740,0,3,2173,1976,5,21,0,5/23/1976
Motorcycle Engine,687,1659,0,7,2086,1976,5,20,0,5/16/1976
Bus Engine,1787,4788,1,5,1533,1976,5,19,0,5/9/1976
Motorcycle Engine,2194,2348,1,12,1110,1976,5,18,1,5/2/1976
Bus Engine,2737,1346,1,10,1848,1976,4,17,0,4/25/1976
Bus Engine,1936,4789,0,8,951,1976,4,16,0,4/18/1976
Truck Engine,2300,1538,1,12,697,1976,4,15,1,4/11/1976
Truck Engine,1130,1357,0,11,2127,1976,4,14,0,4/4/1976
Bus Engine,2559,4545,0,11,1131,1976,3,13,1,3/28/1976
Truck Engine,1286,1930,0,13,1259,1976,3,12,1,3/21/1976
Bus Engine,2011,1985,0,8,2354,1976,3,11,0,3/14/1976
Motorcycle Engine,2288,3020,1,4,558,1976,3,10,0,3/7/1976
Motorcycle Engine,1278,3155,1,11,919,1976,2,9,1,2/29/1976
Motorcycle Engine,2263,4861,0,4,2468,1976,2,8,0,2/22/1976
Motorcycle Engine,2367,2348,1,5,1120,1976,2,7,0,2/15/1976
Bus Engine,1510,2598,0,8,1171,1976,2,6,0,2/8/1976
Motorcycle Engine,1180,2909,0,4,2305,1976,2,5,1,2/1/1976
Motorcycle Engine,2334,4012,1,7,2129,1976,1,4,1,1/25/1976
Motorcycle Engine,714,1529,1,4,778,1976,1,3,0,1/18/1976
Motorcycle Engine,1840,3554,0,14,585,1976,1,2,0,1/11/1976
Bus Engine,2131,4159,1,6,1176,1976,1,1,1,1/4/1976
Motorcycle Engine,1864,1933,0,13,1831,1975,12,52,1,12/28/1975
Truck Engine,993,3759,1,13,1753,1975,12,51,0,12/21/1975
Truck Engine,1930,3285,0,5,1387,1975,12,50,0,12/14/1975
Truck Engine,694,2949,0,7,1337,1975,12,49,0,12/7/1975
Truck Engine,1346,4930,1,8,662,1975,11,48,1,11/30/1975
Truck Engine,838,2289,1,9,540,1975,11,47,1,11/23/1975
Truck Engine,2146,4080,0,12,1862,1975,11,46,0,11/16/1975
Bus Engine,1614,3544,1,10,1648,1975,11,45,1,11/9/1975
Truck Engine,1082,2919,1,11,1208,1975,11,44,0,11/2/1975
Motorcycle Engine,565,4363,0,6,766,1975,10,43,0,10/26/1975
Truck Engine,890,2596,0,6,997,1975,10,42,0,10/19/1975
Bus Engine,1673,4731,1,9,1230,1975,10,41,0,10/12/1975
Truck Engine,2704,3928,1,14,1331,1975,10,40,0,10/5/1975
Motorcycle Engine,1122,4628,0,12,1197,1975,9,39,1,9/28/1975
Motorcycle Engine,2187,2376,0,12,690,1975,9,38,1,9/21/1975
Bus Engine,2381,2226,0,13,1886,1975,9,37,0,9/14/1975
Bus Engine,2729,2962,0,11,1709,1975,9,36,1,9/7/1975
Bus Engine,990,4760,0,13,517,1975,8,35,0,8/31/1975
Bus Engine,1781,4017,0,4,2185,1975,8,34,1,8/24/1975
Truck Engine,1044,1968,0,13,1154,1975,8,33,1,8/17/1975
Truck Engine,2039,1966,0,8,2097,1975,8,32,1,8/10/1975
Motorcycle Engine,2564,1899,1,12,1221,1975,8,31,1,8/3/1975
Bus Engine,654,2361,1,12,877,1975,7,30,0,7/27/1975
Bus Engine,1577,4681,1,10,2260,1975,7,29,1,7/20/1975
Truck Engine,1742,1219,0,7,1835,1975,7,28,1,7/13/1975
Bus Engine,1494,1625,1,7,1085,1975,7,27,1,7/6/1975
Motorcycle Engine,875,1355,0,10,1105,1975,6,26,1,6/29/1975
Motorcycle Engine,1640,1694,1,3,717,1975,6,25,1,6/22/1975
Bus Engine,2803,3725,0,8,1520,1975,6,24,1,6/15/1975
Motorcycle Engine,2604,1633,0,12,1828,1975,6,23,1,6/8/1975
Motorcycle Engine,1657,3375,1,11,1601,1975,6,22,1,6/1/1975
Truck Engine,696,3951,0,14,2041,1975,5,21,0,5/25/1975
Motorcycle Engine,1584,4302,1,8,2319,1975,5,20,0,5/18/1975
Bus Engine,2648,2171,1,9,641,1975,5,19,0,5/11/1975
Bus Engine,701,3358,1,6,1507,1975,5,18,1,5/4/1975
Motorcycle Engine,2698,1656,1,14,564,1975,4,17,0,4/27/1975
Bus Engine,2102,4708,1,12,2139,1975,4,16,0,4/20/1975
Truck Engine,2104,3335,1,3,1361,1975,4,15,0,4/13/1975
Motorcycle Engine,1187,1394,1,11,2312,1975,4,14,1,4/6/1975
Motorcycle Engine,836,4812,1,14,694,1975,3,13,0,3/30/1975
Motorcycle Engine,1747,3410,1,8,2120,1975,3,12,0,3/23/1975
Bus Engine,1925,1771,0,5,2418,1975,3,11,0,3/16/1975
Bus Engine,1869,1799,0,6,2467,1975,3,10,0,3/9/1975
Motorcycle Engine,2325,1934,1,12,1008,1975,3,9,0,3/2/1975
Bus Engine,2723,2973,0,14,1972,1975,2,8,0,2/23/1975
Bus Engine,1995,1167,0,8,1087,1975,2,7,0,2/16/1975
Motorcycle Engine,2275,1735,1,8,817,1975,2,6,1,2/9/1975
Motorcycle Engine,2514,1583,1,14,1479,1975,2,5,0,2/2/1975
Bus Engine,1716,1823,0,11,2300,1975,1,4,0,1/26/1975
Motorcycle Engine,1647,2250,1,6,1505,1975,1,3,1,1/19/1975
Motorcycle Engine,608,1126,1,7,1708,1975,1,2,1,1/12/1975
Motorcycle Engine,1310,2974,1,7,1492,1975,1,1,1,1/5/1975
Motorcycle Engine,1568,1346,0,5,784,1974,12,52,1,12/29/1974
Bus Engine,1392,2877,1,4,1903,1974,12,51,1,12/22/1974
Motorcycle Engine,824,1526,0,10,1139,1974,12,50,0,12/15/1974
Truck Engine,2886,4126,1,12,615,1974,12,49,0,12/8/1974
Motorcycle Engine,2815,1131,1,11,2453,1974,12,48,0,12/1/1974
Truck Engine,2004,2161,0,12,730,1974,11,47,1,11/24/1974
Motorcycle Engine,2903,3707,1,13,1140,1974,11,46,0,11/17/1974
Truck Engine,2072,4201,0,11,612,1974,11,45,0,11/10/1974
Truck Engine,2300,3788,0,7,1334,1974,11,44,1,11/3/1974
Motorcycle Engine,2023,3989,1,13,1145,1974,10,43,1,10/27/1974
Motorcycle Engine,2422,3121,1,11,1063,1974,10,42,0,10/20/1974
Motorcycle Engine,2369,3323,0,6,852,1974,10,41,1,10/13/1974
Truck Engine,1909,2213,0,4,874,1974,10,40,0,10/6/1974
Bus Engine,2008,2029,1,5,1829,1974,9,39,1,9/29/1974
Bus Engine,2463,2311,1,3,1935,1974,9,38,0,9/22/1974
Motorcycle Engine,508,1024,1,7,2440,1974,9,37,0,9/15/1974
Bus Engine,2585,1168,1,3,1331,1974,9,36,0,9/8/1974
Bus Engine,1672,2336,1,14,875,1974,9,35,1,9/1/1974
Motorcycle Engine,2902,3925,0,13,1530,1974,8,34,1,8/25/1974
Truck Engine,851,2503,0,3,862,1974,8,33,1,8/18/1974
Motorcycle Engine,2269,1500,0,13,1663,1974,8,32,1,8/11/1974
Bus Engine,628,1436,0,13,1067,1974,8,31,0,8/4/1974
Truck Engine,2317,3808,1,9,2192,1974,7,30,0,7/28/1974
Bus Engine,2908,3284,0,4,1053,1974,7,29,0,7/21/1974
Truck Engine,1001,1839,1,10,1169,1974,7,28,0,7/14/1974
Bus Engine,1680,2696,1,8,2403,1974,7,27,1,7/7/1974
Motorcycle Engine,556,1665,1,6,2446,1974,6,26,1,6/30/1974
Bus Engine,652,1727,1,11,937,1974,6,25,1,6/23/1974
Bus Engine,1006,1378,1,12,851,1974,6,24,1,6/16/1974
Truck Engine,1373,3780,0,10,2042,1974,6,23,0,6/9/1974
Bus Engine,722,4320,1,12,572,1974,6,22,1,6/2/1974
Motorcycle Engine,1804,1305,1,5,2201,1974,5,21,1,5/26/1974
Motorcycle Engine,2634,3455,1,5,1532,1974,5,20,1,5/19/1974
Motorcycle Engine,1241,4862,0,6,2418,1974,5,19,0,5/12/1974
Truck Engine,2955,2689,1,11,1427,1974,5,18,0,5/5/1974
Truck Engine,793,1710,1,11,1232,1974,4,17,0,4/28/1974
Bus Engine,2971,1919,1,7,1615,1974,4,16,1,4/21/1974
Bus Engine,842,3071,0,14,2005,1974,4,15,0,4/14/1974
Bus Engine,2197,1259,1,11,800,1974,4,14,0,4/7/1974
Truck Engine,2372,1401,0,8,1237,1974,3,13,0,3/31/1974
Truck Engine,1490,4603,0,10,901,1974,3,12,0,3/24/1974
Bus Engine,1462,1053,1,13,1465,1974,3,11,0,3/17/1974
Truck Engine,1734,3497,0,10,1285,1974,3,10,0,3/10/1974
Truck Engine,1792,4344,0,14,1798,1974,3,9,1,3/3/1974
Motorcycle Engine,2510,3877,1,12,2016,1974,2,8,1,2/24/1974
Motorcycle Engine,876,1597,1,9,2235,1974,2,7,0,2/17/1974
Bus Engine,2015,1820,1,6,1355,1974,2,6,1,2/10/1974
Bus Engine,1034,1638,1,6,526,1974,2,5,0,2/3/1974
Motorcycle Engine,1427,4876,0,8,1487,1974,1,4,1,1/27/1974
Truck Engine,526,4336,0,11,1187,1974,1,3,0,1/20/1974
Bus Engine,2655,4439,1,9,775,1974,1,2,1,1/13/1974
Bus Engine,744,2075,1,7,908,1974,1,1,0,1/6/1974
Bus Engine,1508,4592,1,7,1115,1973,12,52,0,12/30/1973
Truck Engine,2400,2655,0,10,1908,1973,12,51,1,12/23/1973
Motorcycle Engine,1669,2144,1,8,1723,1973,12,50,0,12/16/1973
Bus Engine,1317,2479,0,3,1555,1973,12,49,1,12/9/1973
Motorcycle Engine,1158,1777,0,3,1271,1973,12,48,0,12/2/1973
Motorcycle Engine,1286,4939,0,11,2045,1973,11,47,0,11/25/1973
Truck Engine,2858,4023,0,10,1625,1973,11,46,0,11/18/1973
Truck Engine,511,2973,1,8,1226,1973,11,45,0,11/11/1973
Truck Engine,2218,4960,1,3,1549,1973,11,44,1,11/4/1973
Truck Engine,1078,2667,1,4,992,1973,10,43,1,10/28/1973
Truck Engine,1415,1399,0,12,1703,1973,10,42,1,10/21/1973
Truck Engine,1021,3733,0,5,539,1973,10,41,1,10/14/1973
Bus Engine,2045,4101,1,12,2115,1973,10,40,1,10/7/1973
Motorcycle Engine,986,3761,0,14,827,1973,9,39,0,9/30/1973
Truck Engine,2758,2398,0,5,1777,1973,9,38,0,9/23/1973
Bus Engine,1082,4973,0,4,977,1973,9,37,1,9/16/1973
Motorcycle Engine,890,4900,1,14,2001,1973,9,36,0,9/9/1973
Truck Engine,915,4931,1,4,2396,1973,9,35,1,9/2/1973
Truck Engine,2369,2123,1,8,1777,1973,8,34,0,8/26/1973
Bus Engine,1897,1531,0,9,537,1973,8,33,1,8/19/1973
Motorcycle Engine,1880,1687,1,6,695,1973,8,32,0,8/12/1973
Truck Engine,2471,3663,1,3,2357,1973,8,31,0,8/5/1973
Motorcycle Engine,1863,3236,1,8,2098,1973,7,30,1,7/29/1973
Bus Engine,1409,3746,0,9,1306,1973,7,29,0,7/22/1973
Truck Engine,1816,3265,0,6,2275,1973,7,28,1,7/15/1973
Motorcycle Engine,1466,4325,0,8,1245,1973,7,27,0,7/8/1973
Bus Engine,1468,3266,0,11,2038,1973,7,26,1,7/1/1973
Bus Engine,2691,3079,0,6,2014,1973,6,25,0,6/24/1973
Truck Engine,2480,1104,1,14,1264,1973,6,24,1,6/17/1973
Motorcycle Engine,2851,1125,1,12,1231,1973,6,23,0,6/10/1973
Truck Engine,1540,3104,0,6,854,1973,6,22,0,6/3/1973
Truck Engine,1167,2309,0,12,1046,1973,5,21,1,5/27/1973
Motorcycle Engine,1328,2640,1,14,1207,1973,5,20,1,5/20/1973
Motorcycle Engine,2391,2143,0,7,677,1973,5,19,1,5/13/1973
Motorcycle Engine,2951,1618,0,5,2336,1973,5,18,1,5/6/1973
Bus Engine,1495,1559,0,12,1600,1973,4,17,0,4/29/1973
Bus Engine,1636,1116,0,4,1624,1973,4,16,0,4/22/1973
Motorcycle Engine,2700,3905,0,11,2086,1973,4,15,0,4/15/1973
Bus Engine,2243,2569,1,3,1005,1973,4,14,0,4/8/1973
Truck Engine,2858,3726,1,7,520,1973,4,13,0,4/1/1973
Motorcycle Engine,1587,1979,0,7,591,1973,3,12,1,3/25/1973
Truck Engine,938,1703,0,10,1792,1973,3,11,1,3/18/1973
Motorcycle Engine,524,2319,1,8,522,1973,3,10,1,3/11/1973
Truck Engine,2933,4269,0,8,1196,1973,3,9,1,3/4/1973
Motorcycle Engine,2796,3342,1,8,2181,1973,2,8,1,2/25/1973
Truck Engine,2429,4961,0,6,988,1973,2,7,0,2/18/1973
Motorcycle Engine,1976,1263,1,3,1677,1973,2,6,0,2/11/1973
Motorcycle Engine,1603,4281,1,5,1897,1973,2,5,1,2/4/1973
Bus Engine,893,3614,0,12,1327,1973,1,4,1,1/28/1973
Truck Engine,1858,3099,0,14,1353,1973,1,3,1,1/21/1973
Bus Engine,2810,2032,1,13,1118,1973,1,2,0,1/14/1973
Truck Engine,929,1381,0,8,1702,1973,1,1,1,1/7/1973
Bus Engine,2229,4468,1,7,833,1972,12,52,1,12/31/1972
Motorcycle Engine,1533,2912,0,12,1997,1972,12,51,1,12/24/1972
Bus Engine,509,3274,0,3,1792,1972,12,50,0,12/17/1972
Bus Engine,694,2049,0,7,1740,1972,12,49,1,12/10/1972
Motorcycle Engine,651,2010,1,4,2071,1972,12,48,0,12/3/1972
Bus Engine,908,3707,1,3,2280,1972,11,47,1,11/26/1972
Motorcycle Engine,761,1112,0,6,2214,1972,11,46,1,11/19/1972
Truck Engine,2641,3774,1,8,1704,1972,11,45,0,11/12/1972
Bus Engine,1327,4886,0,9,747,1972,11,44,0,11/5/1972
Motorcycle Engine,513,3603,1,11,843,1972,10,43,1,10/29/1972
Motorcycle Engine,1614,2425,0,7,753,1972,10,42,1,10/22/1972
Bus Engine,1341,4246,1,10,1659,1972,10,41,0,10/15/1972
